gvkey,fyr,acctstdq,bsprq,compstq,curcdq,datacqtr,datafqtr,fqtr,fyearq,pdq,pdsa,pdytd,rp,scfq,srcq,staltq,updq,datadate,fdateq,pdateq,accdq,accoq,acoq,acoxq,actq,adpacq,amq,ancq,aoq,aotq,apoq,apq,artfsq,atq,autxrq,bcefq,bctq,bdiq,capcstq,capr1q,capr2q,capr3q,capsq,caq,ceqq,cfbdq,cfereq,cfoq,cfpdoq,cheq,chq,chsq,cltq,cogsq,cstkq,dfpacq,dfxaq,ditq,dlcq,dlttq,dpactq,dpq,dptbq,dptcq,dvpdpq,dvrreq,dvtq,eqrtq,eroq,esubq,fcaq,feaq,felq,gdwlamq,gdwlq,gpq,iatiq,ibkiq,ibmiiq,ibq,iditq,iireq,iitq,intanq,intcq,invtq,iobdq,ioiq,ioreq,ipq,iptiq,isgtq,istq,ivaeqq,ivaoq,iviq,ivptq,ivstq,ivtfsq,lcabgq,lcacuq,lcoq,lcoxq,lctq,lltq,loq,lseq,lsq,ltmibq,ltq,mibnq,mibq,mibtq,miiq,mtlq,nitq,nopioq,nopiq,oiadpq,oibdpq,oproq,pclq,piq,ppentq,prcq,pstkq,ptranq,pvoq,pvtq,ratiq,rawmsmq,reccoq,rectoq,rectq,rectrq,reitq,req,revtq,risq,rltq,rvlrvq,rvtiq,rvutxq,saaq,saleq,salq,sbdcq,scoq,scq,sctq,seqq,spiq,ssnpq,stkchq,tdsgq,tdstq,teqq,transaq,tstkq,txdbq,txtq,unnpq,xagtq,xbdtq,xcomiq,xcomq,xdvreq,xintq,xioq,xiq,xiviq,xivreq,xobdq,xoiq,xoproq,xoprq,xoreq,xppq,xretq,xsgaq,xsq,xstoq,xstq,xtq,accliy,acqdisny,acqdisoy,adpacy,amy,aolochy,apalchy,apchy,aqcy,asdisy,asinvy,atochy,autxry,bcefy,bcty,bdiy,capcsty,capfly,capxfiy,capxy,cfbdy,cferey,cflaothy,cfoy,cfpdoy,chechy,chenfdy,cogsy,dcsfdy,dcufdy,dfxay,dispochy,dity,dlcchy,dltisy,dltry,docy,dpcy,dpy,dvpdpy,dvrecy,dvrrey,dvty,dvy,eieacy,eqdivpy,esuby,exresy,exreuy,exrey,fcay,fiaoy,fincfy,finincy,finley,finrey,finvaoy,fopoy,fsrcopoy,fsrcopty,fsrcoy,fsrcty,fuseoy,fusety,gdwlamy,gpy,ibcy,ibkiy,ibmiiy,iby,idity,iirey,iity,intandy,intanpy,intcy,intfacty,intfly,intiacty,intoacty,intpdy,intrcy,invchy,invdspy,invsvcy,iobdy,ioiy,iorey,iptiy,isgty,ivacoy,ivchy,iviy,ivncfy,ivstchy,liqresny,liqresoy,lndepy,lnincy,lnmdy,lnrepy,ltdchy,ltdlchy,ltloy,micy,miiy,miseqy,ncfliqy,neqmiy,nity,noasuby,nopioy,nopiy,oancfcy,oancfdy,oancfy,oiadpy,oibdpy,opprfty,oproy,pcly,piy,pliachy,prosaiy,prstkcy,prvy,psfixy,ptrany,purtshry,pvoy,rawmsmy,recchy,reity,revty,risy,rvy,saley,shrcapy,sivy,spiy,sppchy,sppivy,sstky,stfixay,stinvy,stkchy,subdisy,subpury,tdsgy,txdcy,txopy,txty,txy,wcapchcy,wcapchy,wcapopcy,wcapsay,wcapsuy,wcapsy,wcapty,wcapuy,xagty,xbdty,xcomiy,xcomy,xdvrey,xidocy,xinty,xioy,xiviy,xivrey,xiy,xobdy,xoiy,xoproy,xopry,xorey,xrety,xsgay,xstoy,xsty,xsy,xty,exchg,ISIN,SEDOL,conm,fic,add1,add2,add3,add4,addzip,busdesc,cik,city,conml,county,dlrsn,ein,fax,fyrc,ggroup,gind,gsector,gsubind,idbflag,incorp,loc,naics,phone,prican,prirow,priusa,sic,spcindcd,spcseccd,spcsrc,state,stko,weburl,dldte,ipodate
020067,12,DI,GO,SQ,USD,2013Q3,2013Q3,3,2013,3,,9,Q,4,5,,3,2013-09-30,2014-03-01,2014-02-20,436.0000,,294.0000,229.0000,928.0000,,19.5000,2139.0000,970.0000,,,97.0000,,3067.0000,,,,,,,,,124.0000,,-82.0000,,,,,260.0000,,,,203.5000,65.0000,,3.0000,,130.0000,1269.0000,803.0000,22.5000,,,,,60.5000,-271.0000,-2605.0000,0.5000,,,,,80.0000,280.0000,,,16.5000,16.0000,3.5000,,,518.0000,,4.0000,,,,,,,,85.0000,236.0000,,,,,,,701.0000,265.0000,928.0000,2213.0000,769.0000,3067.0000,,3141.0000,3141.0000,8.0000,,8.0000,0.5000,,,-76.5000,-92.0000,161.0000,183.5000,,,69.0000,1169.0000,,,,,,,,34.0000,34.0000,370.0000,336.0000,,2334.0000,483.5000,,,,,,,483.5000,,,,,65.0000,-82.0000,-77.0000,,,,,-74.0000,,,175.0000,52.5000,,,,,,,19.5000,,,,,,,0.5000,300.0000,,65.0000,,96.0000,,,328.0000,,,,,,19.5000,-27.0000,,4.0000,,,,,,,,,,,,110.5000,,,,,,70.0000,,580.5000,,,43.0000,,,,,,,62.5000,62.5000,,,,123.5000,324.0000,-4.0000,,7.5000,,,-19.0000,,-1.0000,-564.5000,,,,,265.5000,,,,,,,,839.5000,357.5000,,357.5000,356.0000,6.5000,,,,62.5000,,,,,-41.0000,,,,,,,,,,,-5.0000,,,228.5000,,,,,,,,-1.0000,,,,1.5000,,,,,,76.5000,32.0000,,,425.0000,499.0000,561.5000,,0.5000,,531.0000,,,,,,,243.0000,,,-4.5000,,1420.0000,,,1419.5000,,406.5000,76.0000,,-166.0000,4.5000,,,,,,,44.0000,-66.0000,173.5000,,,,-27.5000,,,,,,,,,,,,58.5000,,,,,,,0.0000,858.5000,,,278.0000,,328.0000,,,194,GB00BHJYC057,BHJYC05,INTERCONTINENTAL HOTELS GRP,GBR,"Windsor Dials 1, Arthur Road",,,,SL4 1RS,"InterContinental Hotels Group PLC owns, manages, franchises, and leases hotels in the Americas, Europe, Asia, the Middle East, Africa, and Greater China.",0000858446,Windsor,Intercontinental Hotels Group PLC,,,,,12,2530,253010,25,25301020,B,,GBR,721110,44 1753 972 000,,01W,90,7011,310,976,,,0,www.ihgplc.com,,
020067,12,DI,GO,AC,USD,2013Q4,2013Q4,4,2013,3,,12,Q,4,5,,3,2013-12-31,2014-03-01,2014-02-20,436.0000,,294.0000,229.0000,928.0000,,19.5000,2139.0000,970.0000,,,97.0000,,3067.0000,,,,,,,,,124.0000,,-82.0000,,,,,260.0000,,,,203.5000,65.0000,,3.0000,,130.0000,1269.0000,803.0000,22.5000,,,,,61.5000,-271.0000,-2605.0000,0.5000,,,,,80.0000,280.0000,,,16.5000,16.0000,3.5000,,,518.0000,,4.0000,,,,,,,,85.0000,236.0000,,,,,,,701.0000,265.0000,928.0000,2213.0000,769.0000,3067.0000,,3141.0000,3141.0000,8.0000,,8.0000,0.5000,,,-76.5000,-92.0000,161.0000,183.5000,,,69.0000,1169.0000,,,,,,,,34.0000,34.0000,370.0000,336.0000,,2334.0000,483.5000,,,,,,,483.5000,,,,,65.0000,-82.0000,-77.0000,,,,,-74.0000,,,175.0000,52.5000,,,,,,,19.5000,,,,,,,0.5000,300.0000,,65.0000,,96.0000,,,328.0000,,,,,,,61.0000,,8.0000,,,,,,,,,,,,159.0000,,,,,,-61.0000,,784.0000,,,85.0000,,,,,,,85.0000,85.0000,,,,184.0000,533.0000,-1.0000,,8.0000,,,-3.0000,,-1.0000,-857.0000,,,,,348.0000,,,,,,,,1125.0000,374.0000,,374.0000,372.0000,5.0000,,,,86.0000,,,,,-72.0000,,,,,,,,,,,-5.0000,,,175.0000,,,,,,,,-1.0000,,,,2.0000,,,,,,-1.0000,-66.0000,,,624.0000,666.0000,751.0000,,6.0000,,600.0000,,,,,,,327.0000,,,-9.0000,,1909.0000,,,1903.0000,,425.0000,-1.0000,,-166.0000,5.0000,,,,,,,88.0000,-92.0000,226.0000,,,,60.0000,,,,,,,,,,,,78.0000,,,,,,,0.0000,1158.0000,,,374.0000,,656.0000,,,194,GB00BHJYC057,BHJYC05,INTERCONTINENTAL HOTELS GRP,GBR,"Windsor Dials 1, Arthur Road",,,,SL4 1RS,"InterContinental Hotels Group PLC owns, manages, franchises, and leases hotels in the Americas, Europe, Asia, the Middle East, Africa, and Greater China.",0000858446,Windsor,Intercontinental Hotels Group PLC,,,,,12,2530,253010,25,25301020,B,,GBR,721110,44 1753 972 000,,01W,90,7011,310,976,,,0,www.ihgplc.com,,
020067,12,DI,GO,SQ,USD,2014Q1,2014Q1,1,2014,3,,3,Q,4,3,,3,2014-03-31,2014-08-07,2014-08-07,,,5.0000,5.0000,899.0000,,,2148.0000,1059.0000,,,719.0000,,3047.0000,,,,,,,,,,,-98.0000,,,,,356.0000,,,,189.0000,194.0000,,23.0000,,16.0000,1330.0000,,23.0000,,,,,28.5000,-292.0000,-2586.0000,,,,,,84.0000,268.0000,,,119.5000,119.0000,1.0000,,,593.0000,,3.0000,,,,,,,,115.0000,230.0000,,,,,,,38.0000,38.0000,773.0000,2363.0000,788.0000,3047.0000,,3136.0000,3136.0000,9.0000,,9.0000,0.5000,,,53.0000,33.5000,155.0000,178.0000,3.0000,,188.5000,1089.0000,,,,,,,,12.0000,12.0000,535.0000,523.0000,,2294.0000,457.0000,,,,,,,454.0000,,,,,194.0000,-98.0000,53.0000,,,,,-89.0000,,,245.0000,69.0000,,,,,,,20.5000,,,,,,,0.0000,279.0000,,,,90.0000,,,5.0000,,,,,,,-46.0000,,,,,,,,,,,,,,21.5000,,,,,,87.0000,,189.0000,,,23.0000,,,,,,,23.0000,23.0000,,,,28.5000,61.0000,0.5000,,,,,-5.0000,,-0.5000,-141.0000,,,,,105.5000,,,,,,,,268.0000,119.5000,,119.5000,119.0000,1.0000,,,,23.5000,,,,,-5.5000,,,,,,,,,,,,,,130.5000,,,,,,,,,,,,0.5000,,,,,,53.0000,33.5000,,,102.5000,155.0000,178.0000,,3.0000,,188.5000,,,,,,,79.5000,,,,,457.0000,,,454.0000,,175.5000,53.0000,,-65.0000,,,,,,,,,-29.5000,69.0000,,,,-46.0000,,,,,,,,,,,,20.5000,,,,,,,0.0000,279.0000,,,90.0000,,5.0000,,,194,GB00BHJYC057,BHJYC05,INTERCONTINENTAL HOTELS GRP,GBR,"Windsor Dials 1, Arthur Road",,,,SL4 1RS,"InterContinental Hotels Group PLC owns, manages, franchises, and leases hotels in the Americas, Europe, Asia, the Middle East, Africa, and Greater China.",0000858446,Windsor,Intercontinental Hotels Group PLC,,,,,12,2530,253010,25,25301020,B,,GBR,721110,44 1753 972 000,,01W,90,7011,310,976,,,0,www.ihgplc.com,,
020067,12,DI,GO,,USD,2014Q2,2014Q2,2,2014,3,6,6,Q,4,3,,3,2014-06-30,2014-08-07,2014-08-07,,,5.0000,5.0000,899.0000,,,2148.0000,1059.0000,,,719.0000,,3047.0000,,,,,,,,,,,-98.0000,,,,,356.0000,,,,189.0000,194.0000,,23.0000,,16.0000,1330.0000,,23.0000,,,,,28.5000,-292.0000,-2586.0000,,,,,,84.0000,268.0000,,,119.5000,119.0000,1.0000,,,593.0000,,3.0000,,,,,,,,115.0000,230.0000,,,,,,,38.0000,38.0000,773.0000,2363.0000,788.0000,3047.0000,,3136.0000,3136.0000,9.0000,,9.0000,0.5000,,,53.0000,33.5000,155.0000,178.0000,3.0000,,188.5000,1089.0000,,,,,,,,12.0000,12.0000,535.0000,523.0000,,2294.0000,457.0000,,,,,,,454.0000,,,,,194.0000,-98.0000,53.0000,,,,,-89.0000,,,245.0000,69.0000,,,,,,,20.5000,,,,,,,0.0000,279.0000,,,,90.0000,,,5.0000,,,,,,,-92.0000,,,,,,,,,,,,,,43.0000,,,,,,174.0000,,378.0000,,,46.0000,,,,,,,46.0000,46.0000,,,,57.0000,122.0000,1.0000,,,,,-10.0000,,-1.0000,-282.0000,,,,,211.0000,,,,,,,,536.0000,239.0000,,239.0000,238.0000,2.0000,,,,47.0000,,,,,-11.0000,,,,,,,,,,,,,,261.0000,,,,,,,,,,,,1.0000,,,,,,106.0000,67.0000,,,205.0000,310.0000,356.0000,,6.0000,,377.0000,,,,,,,159.0000,,,,,914.0000,,,908.0000,,351.0000,106.0000,,-130.0000,,,,,,,,,-59.0000,138.0000,,,,-92.0000,,,,,,,,,,,,41.0000,,,,,,,0.0000,558.0000,,,180.0000,,10.0000,,,194,GB00BHJYC057,BHJYC05,INTERCONTINENTAL HOTELS GRP,GBR,"Windsor Dials 1, Arthur Road",,,,SL4 1RS,"InterContinental Hotels Group PLC owns, manages, franchises, and leases hotels in the Americas, Europe, Asia, the Middle East, Africa, and Greater China.",0000858446,Windsor,Intercontinental Hotels Group PLC,,,,,12,2530,253010,25,25301020,B,,GBR,721110,44 1753 972 000,,01W,90,7011,310,976,,,0,www.ihgplc.com,,
020067,12,DI,GO,SQ,USD,2014Q3,2014Q3,3,2014,3,,9,Q,4,5,,3,2014-09-30,2015-03-05,2015-02-18,496.0000,,375.0000,312.0000,934.0000,,16.5000,1884.0000,1143.0000,,,88.0000,,2818.0000,,,,,,,,,117.0000,,-725.0000,,,,,167.0000,,,,181.5000,61.0000,,8.5000,,126.0000,1569.0000,630.0000,25.0000,,,,,61.0000,-903.0000,-2539.0000,-2.0000,,,,,74.0000,293.5000,,,76.5000,76.5000,5.5000,,,643.0000,,3.0000,,,,,,,,116.0000,255.0000,,,,,,,823.0000,327.0000,1037.0000,2498.0000,782.0000,2818.0000,,3535.0000,3535.0000,8.0000,,8.0000,0.0000,,,-38.5000,-56.0000,167.5000,192.5000,,,111.5000,741.0000,,,,,,,,62.0000,62.0000,389.0000,327.0000,,1636.0000,475.0000,,,,,,,475.0000,,,,,61.0000,-725.0000,-38.5000,,,,,-717.0000,,,147.0000,35.0000,,,,,,,21.0000,,,,,,,0.0000,282.5000,,63.0000,,101.0000,,,328.5000,,,,,,16.5000,-17.0000,,30.5000,,,,,,,,,,,,64.5000,,,,,,47.5000,,559.5000,,,54.5000,,,,,,,71.0000,71.0000,,,,118.0000,532.0000,1.5000,,-2.0000,,,-9.5000,,0.5000,-509.0000,,,,,215.0000,,,,,,,,829.5000,315.5000,,315.5000,314.5000,7.5000,,,,104.5000,,,,,-42.5000,,,,,,,,,,,-1.5000,,,192.0000,,,,,,,,191.0000,,,,1.0000,,,,,,67.5000,11.0000,,,374.0000,477.5000,548.5000,,6.0000,,488.5000,,,,,,,168.5000,,,-9.0000,,1389.0000,,,1383.0000,,362.5000,67.5000,,-130.0000,,,,,,,,36.5000,-97.5000,173.0000,,,,4.5000,,,,,,,,,,,,62.0000,,,,,,,0.0000,840.5000,,,281.0000,,328.5000,,,194,GB00BHJYC057,BHJYC05,INTERCONTINENTAL HOTELS GRP,GBR,"Windsor Dials 1, Arthur Road",,,,SL4 1RS,"InterContinental Hotels Group PLC owns, manages, franchises, and leases hotels in the Americas, Europe, Asia, the Middle East, Africa, and Greater China.",0000858446,Windsor,Intercontinental Hotels Group PLC,,,,,12,2530,253010,25,25301020,B,,GBR,721110,44 1753 972 000,,01W,90,7011,310,976,,,0,www.ihgplc.com,,
020067,12,DI,GO,AC,USD,2014Q4,2014Q4,4,2014,3,,12,Q,4,5,,3,2014-12-31,2015-03-05,2015-02-18,496.0000,,375.0000,312.0000,934.0000,,-16.5000,1884.0000,1143.0000,,,88.0000,,2818.0000,,,,,,,,,117.0000,,-725.0000,,,,,167.0000,,,,181.5000,61.0000,,41.5000,,126.0000,1569.0000,630.0000,25.0000,,,,,61.0000,-903.0000,-2539.0000,-2.0000,,,,,74.0000,303.5000,,,76.5000,76.5000,,,,643.0000,,3.0000,,,,,,,,116.0000,255.0000,,,,,,,823.0000,327.0000,1037.0000,2498.0000,782.0000,2818.0000,,3535.0000,3535.0000,8.0000,,8.0000,0.0000,,,-38.5000,-66.0000,177.5000,202.5000,10.0000,,111.5000,741.0000,,,,,,,,62.0000,62.0000,389.0000,327.0000,,1636.0000,485.0000,,,,,,,475.0000,,,,,61.0000,-725.0000,-38.5000,,,,,-717.0000,,,147.0000,35.0000,,,,,,,25.5000,,,,,,,0.0000,282.5000,,63.0000,,101.0000,,,328.5000,,,,,,,58.0000,,41.0000,,,,,,,,,,,,86.0000,,,,,,-79.0000,,741.0000,,,96.0000,,,,,,,96.0000,96.0000,,,,179.0000,942.0000,2.0000,,-4.0000,,,-9.0000,,2.0000,-736.0000,,,,,241.0000,,,,,,,,1133.0000,392.0000,,392.0000,391.0000,3.0000,,,,162.0000,2.0000,,,,-76.0000,,,,,,,,,,,-3.0000,,,123.0000,,,,,,,,382.0000,,,,1.0000,,,,,,29.0000,-55.0000,,,543.0000,655.0000,751.0000,,16.0000,,600.0000,,,,,,,178.0000,,,-18.0000,,1874.0000,,,1858.0000,,374.0000,29.0000,,-130.0000,,,,,,,,73.0000,-136.0000,208.0000,,,,81.0000,,,,,,,,,,,,85.0000,,,,,,,0.0000,1123.0000,,,382.0000,,657.0000,,,194,GB00BHJYC057,BHJYC05,INTERCONTINENTAL HOTELS GRP,GBR,"Windsor Dials 1, Arthur Road",,,,SL4 1RS,"InterContinental Hotels Group PLC owns, manages, franchises, and leases hotels in the Americas, Europe, Asia, the Middle East, Africa, and Greater China.",0000858446,Windsor,Intercontinental Hotels Group PLC,,,,,12,2530,253010,25,25301020,B,,GBR,721110,44 1753 972 000,,01W,90,7011,310,976,,,0,www.ihgplc.com,,
020067,12,DI,GO,SQ,USD,2015Q1,2015Q1,1,2015,3,,3,Q,4,3,,3,2015-03-31,2015-08-01,2015-08-01,,,306.0000,306.0000,1142.0000,,,2093.0000,1634.0000,,,821.0000,,3235.0000,,,,,,,,,,,-504.0000,,,,,205.0000,,,,172.0000,179.0000,,24.5000,,525.0000,1390.0000,,24.5000,,,,,31.5000,-683.0000,-2524.0000,-0.5000,,,,,236.0000,287.5000,,,184.0000,183.5000,1.0000,,,1117.0000,,3.0000,,,,,,,,128.0000,290.0000,,,,,,,83.0000,83.0000,1429.0000,2301.0000,768.0000,3235.0000,,3730.0000,3730.0000,9.0000,,9.0000,0.5000,,,82.0000,60.0000,169.0000,193.5000,2.0000,,229.0000,459.0000,,,,,,,,11.0000,11.0000,628.0000,617.0000,,1841.0000,459.5000,,,,,,,457.5000,,,,,179.0000,-504.0000,82.0000,,,,,-495.0000,,,143.0000,45.0000,,,,,,,22.5000,,,,,,,0.0000,266.0000,,,,94.0000,,,5.5000,,,,,,,-27.0000,,,219.0000,,,,,,,,,,,14.5000,,,,,,22.0000,,172.0000,,,24.5000,,,,,,,24.5000,24.5000,,,,31.5000,62.5000,,,-0.5000,,,-15.5000,,11.0000,21.0000,,,,,61.5000,,,,,,,,287.5000,184.0000,,184.0000,183.5000,1.0000,,,,29.0000,,,,,-6.0000,,,,,,,,,,,-1.0000,,,-97.0000,,,,,,,,96.0000,,,,0.5000,,,,,,82.0000,60.0000,,,113.5000,169.0000,193.5000,,2.0000,,229.0000,,,,,,,23.5000,,,,,459.5000,,,457.5000,,166.5000,82.0000,,-87.5000,,,,,,,,,-36.0000,45.0000,,,,-27.0000,,,,,,,,,,,,22.5000,,,,,,,0.0000,266.0000,,,94.0000,,5.5000,,,194,GB00BHJYC057,BHJYC05,INTERCONTINENTAL HOTELS GRP,GBR,"Windsor Dials 1, Arthur Road",,,,SL4 1RS,"InterContinental Hotels Group PLC owns, manages, franchises, and leases hotels in the Americas, Europe, Asia, the Middle East, Africa, and Greater China.",0000858446,Windsor,Intercontinental Hotels Group PLC,,,,,12,2530,253010,25,25301020,B,,GBR,721110,44 1753 972 000,,01W,90,7011,310,976,,,0,www.ihgplc.com,,
020067,12,DI,GO,,USD,2015Q2,2015Q2,2,2015,3,6,6,Q,4,3,,3,2015-06-30,2015-08-01,2015-08-01,,,306.0000,306.0000,1142.0000,,,2093.0000,1634.0000,,,821.0000,,3235.0000,,,,,,,,,,,-504.0000,,,,,205.0000,,,,172.0000,179.0000,,24.5000,,525.0000,1390.0000,,24.5000,,,,,31.5000,-683.0000,-2524.0000,-0.5000,,,,,236.0000,287.5000,,,184.0000,183.5000,1.0000,,,1117.0000,,3.0000,,,,,,,,128.0000,290.0000,,,,,,,83.0000,83.0000,1429.0000,2301.0000,768.0000,3235.0000,,3730.0000,3730.0000,9.0000,,9.0000,0.5000,,,82.0000,60.0000,169.0000,193.5000,2.0000,,229.0000,459.0000,,,,,,,,11.0000,11.0000,628.0000,617.0000,,1841.0000,459.5000,,,,,,,457.5000,,,,,179.0000,-504.0000,82.0000,,,,,-495.0000,,,143.0000,45.0000,,,,,,,22.5000,,,,,,,0.0000,266.0000,,,,94.0000,,,5.5000,,,,,,,-54.0000,,,438.0000,,,,,,,,,,,29.0000,,,,,,44.0000,,344.0000,,,49.0000,,,,,,,49.0000,49.0000,,,,63.0000,125.0000,,,-1.0000,,,-31.0000,,22.0000,42.0000,,,,,123.0000,,,,,,,,575.0000,368.0000,,368.0000,367.0000,2.0000,,,,58.0000,,,,,-12.0000,,,,,,,,,,,-2.0000,,,-194.0000,,,,,,,,192.0000,,,,1.0000,,,,,,164.0000,120.0000,,,227.0000,338.0000,387.0000,,4.0000,,458.0000,,,,,,,47.0000,,,,,919.0000,,,915.0000,,333.0000,164.0000,,-175.0000,,,,,,,,,-72.0000,90.0000,,,,-54.0000,,,,,,,,,,,,45.0000,,,,,,,0.0000,532.0000,,,188.0000,,11.0000,,,194,GB00BHJYC057,BHJYC05,INTERCONTINENTAL HOTELS GRP,GBR,"Windsor Dials 1, Arthur Road",,,,SL4 1RS,"InterContinental Hotels Group PLC owns, manages, franchises, and leases hotels in the Americas, Europe, Asia, the Middle East, Africa, and Greater China.",0000858446,Windsor,Intercontinental Hotels Group PLC,,,,,12,2530,253010,25,25301020,B,,GBR,721110,44 1753 972 000,,01W,90,7011,310,976,,,0,www.ihgplc.com,,
020067,12,DI,GO,SQ,USD,2015Q3,2015Q3,3,2015,3,,9,Q,4,5,,3,2015-09-30,2016-03-07,2016-02-24,614.0000,,74.0000,,1606.0000,,20.0000,2163.0000,1735.0000,,,87.0000,,3769.0000,,,,,,,,,111.0000,,309.0000,,,,,1137.0000,,,,148.0000,58.0000,,3.5000,,427.0000,1239.0000,525.0000,23.5000,,,,,67.5000,140.0000,-2513.0000,-1.0000,,,,,233.0000,296.0000,,,428.0000,427.5000,6.0000,,,1226.0000,,3.0000,,,,,,,,136.0000,233.0000,,,,,,,855.0000,241.0000,1369.0000,2081.0000,707.0000,3769.0000,,3450.0000,3450.0000,10.0000,,10.0000,0.5000,,,327.5000,309.0000,168.0000,191.5000,,,477.0000,428.0000,,,,,,,,38.0000,38.0000,392.0000,354.0000,,2653.0000,444.0000,,,,,,,444.0000,,,,,58.0000,309.0000,327.5000,,,,,319.0000,,,135.0000,49.0000,,,,,,,23.5000,,,,,,,1.0000,252.5000,,74.0000,,103.5000,,,314.0000,,,,,,20.0000,-6.0000,,-6.5000,438.0000,,,,,,,,,,,37.5000,,,,,,543.5000,,492.0000,,,52.5000,,,,,,,72.5000,72.5000,,,,130.5000,156.5000,2.5000,,-2.0000,,,-47.5000,,22.0000,-34.0000,,,,,209.5000,,,,,,,,870.0000,796.0000,,796.0000,794.5000,8.0000,,,,107.5000,,,,,-43.5000,,,,,,,,,,,-3.0000,,,197.5000,,,,,,,,147.5000,,,,1.5000,,,,,,491.5000,429.0000,,,427.5000,506.0000,578.5000,,3.0000,,935.0000,,,,,,,47.0000,,,1.5000,,1362.0000,,,1359.0000,,783.5000,491.5000,,-523.0000,,,,,,,,15.0000,-90.5000,139.0000,,,,-11.0000,,,,,,,,,,,,68.5000,,,,,,,0.0000,783.5000,,,291.5000,,314.0000,,,194,GB00BHJYC057,BHJYC05,INTERCONTINENTAL HOTELS GRP,GBR,"Windsor Dials 1, Arthur Road",,,,SL4 1RS,"InterContinental Hotels Group PLC owns, manages, franchises, and leases hotels in the Americas, Europe, Asia, the Middle East, Africa, and Greater China.",0000858446,Windsor,Intercontinental Hotels Group PLC,,,,,12,2530,253010,25,25301020,B,,GBR,721110,44 1753 972 000,,01W,90,7011,310,976,,,0,www.ihgplc.com,,
020067,12,DI,GO,AC,USD,2015Q4,2015Q4,4,2015,3,,12,Q,4,5,,3,2015-12-31,2016-03-07,2016-02-24,614.0000,,74.0000,,1606.0000,,-20.0000,2163.0000,1735.0000,,,87.0000,,3769.0000,,,,,,,,,111.0000,,309.0000,,,,,1137.0000,,,,148.0000,58.0000,,43.5000,,427.0000,1239.0000,525.0000,23.5000,,,,,67.5000,140.0000,-2513.0000,-1.0000,,,,,233.0000,304.0000,,,428.0000,427.5000,,,,1226.0000,,3.0000,,,,,,,,136.0000,233.0000,,,,,,,855.0000,241.0000,1369.0000,2081.0000,707.0000,3769.0000,,3450.0000,3450.0000,10.0000,,10.0000,0.5000,,,327.5000,300.0000,177.0000,200.5000,8.0000,,477.0000,428.0000,,,,,,,,38.0000,38.0000,392.0000,354.0000,,2653.0000,452.0000,,,,,,,444.0000,,,,,58.0000,309.0000,327.5000,,,,,319.0000,,,135.0000,49.0000,,,,,,,26.5000,,,,,,,0.0000,251.5000,,74.0000,,103.5000,,,314.0000,,,,,,,42.0000,,-13.0000,438.0000,,,,,,,,,,,46.0000,,,,,,1043.0000,,640.0000,,,96.0000,,,0.0000,,,,96.0000,96.0000,,,,198.0000,188.0000,5.0000,,-3.0000,,,-64.0000,,22.0000,-110.0000,,,,,296.0000,,,,,,,,1174.0000,1224.0000,,1224.0000,1222.0000,5.0000,,,,157.0000,2.0000,,,,-75.0000,,,,,,,,,,,-4.0000,,,589.0000,,,,,,,,103.0000,,,,2.0000,,,,,,819.0000,729.0000,,,628.0000,683.0000,779.0000,,11.0000,,1412.0000,,,,,,,47.0000,,,3.0000,,1814.0000,,,1803.0000,,1234.0000,819.0000,,-871.0000,,,,,,,,30.0000,-109.0000,188.0000,,,,32.0000,,,,,,,,,,,,94.0000,,,,,,,0.0000,1035.0000,,,395.0000,,628.0000,,,194,GB00BHJYC057,BHJYC05,INTERCONTINENTAL HOTELS GRP,GBR,"Windsor Dials 1, Arthur Road",,,,SL4 1RS,"InterContinental Hotels Group PLC owns, manages, franchises, and leases hotels in the Americas, Europe, Asia, the Middle East, Africa, and Greater China.",0000858446,Windsor,Intercontinental Hotels Group PLC,,,,,12,2530,253010,25,25301020,B,,GBR,721110,44 1753 972 000,,01W,90,7011,310,976,,,0,www.ihgplc.com,,
